CodeCommune;Code Région;Code Département;Commune;Région;Département;CodePostale;CodePostaleCorrigé;CodePostaleCorrigé;test
86094;75;86;DIENNE;NOUVELLE AQUITAINE;VIENNE;86410;86410;86410;'86410
86095;75;86;DISSAY;NOUVELLE AQUITAINE;VIENNE;86130;86130;86130;'86130
86096;75;86;DOUSSAY;NOUVELLE AQUITAINE;VIENNE;86140;86140;86140;'86140
86097;75;86;FERRIERE AIROUX;NOUVELLE AQUITAINE;VIENNE;86160;86160;86160;'86160
86098;75;86;FLEIX;NOUVELLE AQUITAINE;VIENNE;86300;86300;86300;'86300
86099;75;86;FLEURE;NOUVELLE AQUITAINE;VIENNE;86340;86340;86340;'86340
86100;75;86;FONTAINE LE COMTE;NOUVELLE AQUITAINE;VIENNE;86240;86240;86240;'86240
86101;;;FRONTENAY SUR DIVE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86102;75;86;FROZES;NOUVELLE AQUITAINE;VIENNE;86190;86190;86190;'86190
86103;75;86;GENCAY;NOUVELLE AQUITAINE;VIENNE;86160;86160;86160;'86160
86104;75;86;GENOUILLE;NOUVELLE AQUITAINE;VIENNE;86250;86250;86250;'86250
86105;75;86;GIZAY;NOUVELLE AQUITAINE;VIENNE;86340;86340;86340;'86340
86106;75;86;GLENOUZE;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86107;75;86;GOUEX;NOUVELLE AQUITAINE;VIENNE;86320;86320;86320;'86320
86108;75;86;GRIMAUDIERE;NOUVELLE AQUITAINE;VIENNE;86330;86330;86330;'86330
86109;75;86;GUESNES;NOUVELLE AQUITAINE;VIENNE;86420;86420;86420;'86420
86110;75;86;HAIMS;NOUVELLE AQUITAINE;VIENNE;86310;86310;86310;'86310
86111;75;86;INGRANDES;NOUVELLE AQUITAINE;VIENNE;86220;86220;86220;'86220
86112;75;86;ISLE JOURDAIN;NOUVELLE AQUITAINE;VIENNE;86150;86150;86150;'86150
86113;75;86;ITEUIL;NOUVELLE AQUITAINE;VIENNE;86240;86240;86240;'86240
86114;75;86;JARDRES;NOUVELLE AQUITAINE;VIENNE;86800;86800;86800;'86800
86115;75;86;JAUNAY MARIGNY;NOUVELLE AQUITAINE;VIENNE;86380;86380;86380;'86380
86115;;;JAUNAY CLAN;#N/A;#N/A;86380;86380;86380;'86380
86116;75;86;JAZENEUIL;NOUVELLE AQUITAINE;VIENNE;86600;86600;86600;'86600
86117;75;86;JOUHET;NOUVELLE AQUITAINE;VIENNE;86500;86500;86500;'86500
86118;75;86;JOURNET;NOUVELLE AQUITAINE;VIENNE;86290;86290;86290;'86290
86119;75;86;JOUSSE;NOUVELLE AQUITAINE;VIENNE;86350;86350;86350;'86350
86120;75;86;LATHUS SAINT REMY;NOUVELLE AQUITAINE;VIENNE;86390;86390;86390;'86390
86121;75;86;LATILLE;NOUVELLE AQUITAINE;VIENNE;86190;86190;86190;'86190
86122;75;86;LAUTHIERS;NOUVELLE AQUITAINE;VIENNE;86300;86300;86300;'86300
86123;75;86;BOIVRE LA VALLEE;NOUVELLE AQUITAINE;VIENNE;86470;86470;86470;'86470
86123;;;LAVAUSSEAU;#N/A;#N/A;86470;86470;86470;'86470
86124;75;86;LAVOUX;NOUVELLE AQUITAINE;VIENNE;86800;86800;86800;'86800
86125;75;86;LEIGNE LES BOIS;NOUVELLE AQUITAINE;VIENNE;86450;86450;86450;'86450
86126;75;86;LEIGNES SUR FONTAINE;NOUVELLE AQUITAINE;VIENNE;86300;86300;86300;'86300
86127;75;86;LEIGNE SUR USSEAU;NOUVELLE AQUITAINE;VIENNE;86230;86230;86230;'86230
86128;75;86;LENCLOITRE;NOUVELLE AQUITAINE;VIENNE;86140;86140;86140;'86140
86129;75;86;LESIGNY;NOUVELLE AQUITAINE;VIENNE;86270;86270;86270;'86270
86130;75;86;LEUGNY;NOUVELLE AQUITAINE;VIENNE;86220;86220;86220;'86220
86131;75;86;LHOMMAIZE;NOUVELLE AQUITAINE;VIENNE;86410;86410;86410;'86410
86132;75;86;LIGLET;NOUVELLE AQUITAINE;VIENNE;86290;86290;86290;'86290
86133;75;86;LIGUGE;NOUVELLE AQUITAINE;VIENNE;86240;86240;86240;'86240
86134;75;86;LINAZAY;NOUVELLE AQUITAINE;VIENNE;86400;86400;86400;'86400
86135;75;86;LINIERS;NOUVELLE AQUITAINE;VIENNE;86800;86800;86800;'86800
86136;75;86;LIZANT;NOUVELLE AQUITAINE;VIENNE;86400;86400;86400;'86400
86137;75;86;LOUDUN;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86138;75;86;LUCHAPT;NOUVELLE AQUITAINE;VIENNE;86430;86430;86430;'86430
86139;75;86;LUSIGNAN;NOUVELLE AQUITAINE;VIENNE;86600;86600;86600;'86600
86140;75;86;LUSSAC LES CHATEAUX;NOUVELLE AQUITAINE;VIENNE;86320;86320;86320;'86320
86141;75;86;MAGNE;NOUVELLE AQUITAINE;VIENNE;86160;86160;86160;'86160
86142;75;86;MAILLE;NOUVELLE AQUITAINE;VIENNE;86190;86190;86190;'86190
86143;75;86;MAIRE;NOUVELLE AQUITAINE;VIENNE;86270;86270;86270;'86270
86144;75;86;MAISONNEUVE;NOUVELLE AQUITAINE;VIENNE;86170;86170;86170;'86170
86145;75;86;MARCAY;NOUVELLE AQUITAINE;VIENNE;86370;86370;86370;'86370
86146;;;MARIGNY BRIZAY;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86147;75;86;MARIGNY CHEMEREAU;NOUVELLE AQUITAINE;VIENNE;86370;86370;86370;'86370
86148;75;86;MARNAY;NOUVELLE AQUITAINE;VIENNE;86160;86160;86160;'86160
86149;75;86;MARTAIZE;NOUVELLE AQUITAINE;VIENNE;86330;86330;86330;'86330
86150;75;86;MASSOGNES;NOUVELLE AQUITAINE;VIENNE;86170;86170;86170;'86170
86151;75;86;MAULAY;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86152;75;86;MAUPREVOIR;NOUVELLE AQUITAINE;VIENNE;86460;86460;86460;'86460
86153;75;86;MAZEROLLES;NOUVELLE AQUITAINE;VIENNE;86320;86320;86320;'86320
86154;75;86;MAZEUIL;NOUVELLE AQUITAINE;VIENNE;86110;86110;86110;'86110
86155;;;MESSAIS;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86156;75;86;MESSEME;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86157;75;86;MIGNALOUX BEAUVOIR;NOUVELLE AQUITAINE;VIENNE;86550;86550;86550;'86550
86158;75;86;MIGNE AUXANCES;NOUVELLE AQUITAINE;VIENNE;86440;86440;86440;'86440
86159;75;86;MILLAC;NOUVELLE AQUITAINE;VIENNE;86150;86150;86150;'86150
86160;75;86;MIREBEAU;NOUVELLE AQUITAINE;VIENNE;86110;86110;86110;'86110
86161;75;86;MONCONTOUR;NOUVELLE AQUITAINE;VIENNE;86330;86330;86330;'86330
86162;75;86;MONDION;NOUVELLE AQUITAINE;VIENNE;86230;86230;86230;'86230
86163;75;86;MONTAMISE;NOUVELLE AQUITAINE;VIENNE;86360;86360;86360;'86360
86164;75;86;MONTHOIRON;NOUVELLE AQUITAINE;VIENNE;86210;86210;86210;'86210
86165;75;86;MONTMORILLON;NOUVELLE AQUITAINE;VIENNE;86500;86500;86500;'86500
86166;;;MONTREUIL BONNIN;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86167;75;86;MONTS SUR GUESNES;NOUVELLE AQUITAINE;VIENNE;86420;86420;86420;'86420
86169;75;86;MORTON;NOUVELLE AQUITAINE;VIENNE;86120;86120;86120;'86120
86170;75;86;MOULISMES;NOUVELLE AQUITAINE;VIENNE;86500;86500;86500;'86500
86171;75;86;MOUSSAC;NOUVELLE AQUITAINE;VIENNE;86150;86150;86150;'86150
86172;75;86;MOUTERRE SUR BLOURDE;NOUVELLE AQUITAINE;VIENNE;86430;86430;86430;'86430
86173;75;86;MOUTERRE SILLY;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86174;75;86;NAINTRE;NOUVELLE AQUITAINE;VIENNE;86530;86530;86530;'86530
86175;75;86;NALLIERS;NOUVELLE AQUITAINE;VIENNE;86310;86310;86310;'86310
86176;75;86;NERIGNAC;NOUVELLE AQUITAINE;VIENNE;86150;86150;86150;'86150
86177;75;86;NEUVILLE DE POITOU;NOUVELLE AQUITAINE;VIENNE;86170;86170;86170;'86170
86178;75;86;NIEUIL L ESPOIR;NOUVELLE AQUITAINE;VIENNE;86340;86340;86340;'86340
86179;;;NOTRE DAME D OR;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86180;75;86;NOUAILLE MAUPERTUIS;NOUVELLE AQUITAINE;VIENNE;86340;86340;86340;'86340
86181;75;86;NUEIL SOUS FAYE;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86182;75;86;ORCHES;NOUVELLE AQUITAINE;VIENNE;86230;86230;86230;'86230
86183;75;86;ORMES;NOUVELLE AQUITAINE;VIENNE;86220;86220;86220;'86220
86184;75;86;OUZILLY;NOUVELLE AQUITAINE;VIENNE;86380;86380;86380;'86380
86185;;;OUZILLY VIGNOLLES;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86186;75;86;OYRE;NOUVELLE AQUITAINE;VIENNE;86220;86220;86220;'86220
86187;75;86;PAIZAY LE SEC;NOUVELLE AQUITAINE;VIENNE;86300;86300;86300;'86300
86188;;;PAYRE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86189;75;86;PAYROUX;NOUVELLE AQUITAINE;VIENNE;86350;86350;86350;'86350
86190;75;86;PERSAC;NOUVELLE AQUITAINE;VIENNE;86320;86320;86320;'86320
86191;75;86;PINDRAY;NOUVELLE AQUITAINE;VIENNE;86500;86500;86500;'86500
86192;75;86;PLAISANCE;NOUVELLE AQUITAINE;VIENNE;86500;86500;86500;'86500
86193;75;86;PLEUMARTIN;NOUVELLE AQUITAINE;VIENNE;86450;86450;86450;'86450
86194;75;86;POITIERS;NOUVELLE AQUITAINE;VIENNE;86000;86000;86000;'86000
86195;75;86;PORT DE PILES;NOUVELLE AQUITAINE;VIENNE;86220;86220;86220;'86220
86196;75;86;POUANCAY;NOUVELLE AQUITAINE;VIENNE;86120;86120;86120;'86120
86197;75;86;POUANT;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86198;75;86;POUILLE;NOUVELLE AQUITAINE;VIENNE;86800;86800;86800;'86800
86199;;;POUZIOUX;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86200;75;86;PRESSAC;NOUVELLE AQUITAINE;VIENNE;86460;86460;86460;'86460
86201;75;86;PRINCAY;NOUVELLE AQUITAINE;VIENNE;86420;86420;86420;'86420
86202;75;86;PUYE;NOUVELLE AQUITAINE;VIENNE;86260;86260;86260;'86260
86203;75;86;QUEAUX;NOUVELLE AQUITAINE;VIENNE;86150;86150;86150;'86150
86204;75;86;QUINCAY;NOUVELLE AQUITAINE;VIENNE;86190;86190;86190;'86190
86205;75;86;RANTON;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86206;75;86;RASLAY;NOUVELLE AQUITAINE;VIENNE;86120;86120;86120;'86120
86207;75;86;ROCHE POSAY;NOUVELLE AQUITAINE;VIENNE;86270;86270;86270;'86270
86209;75;86;ROCHES PREMARIE ANDILLE;NOUVELLE AQUITAINE;VIENNE;86340;86340;86340;'86340
86210;75;86;ROIFFE;NOUVELLE AQUITAINE;VIENNE;86120;86120;86120;'86120
86211;75;86;ROMAGNE;NOUVELLE AQUITAINE;VIENNE;86700;86700;86700;'86700
86212;;;ROSSAY;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86213;75;86;ROUILLE;NOUVELLE AQUITAINE;VIENNE;86480;86480;86480;'86480
86214;75;86;SAINT BENOIT;NOUVELLE AQUITAINE;VIENNE;86280;86280;86280;'86280
86216;;;SAINT CHARTRES;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86217;75;86;SAINT CHRISTOPHE;NOUVELLE AQUITAINE;VIENNE;86230;86230;86230;'86230
86218;75;86;SAINT CLAIR;NOUVELLE AQUITAINE;VIENNE;86330;86330;86330;'86330
86219;;;SAINT CYR;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86220;75;86;SAINT GAUDENT;NOUVELLE AQUITAINE;VIENNE;86400;86400;86400;'86400
86221;75;86;SAINT GENEST D AMBIERE;NOUVELLE AQUITAINE;VIENNE;86140;86140;86140;'86140
86222;75;86;SAINT GEORGES LES BAILLARGEAUX;NOUVELLE AQUITAINE;VIENNE;86130;86130;86130;'86130
86223;75;86;SAINT GERMAIN;NOUVELLE AQUITAINE;VIENNE;86310;86310;86310;'86310
86224;75;86;SAINT GERVAIS LES TROIS CLOCHERS;NOUVELLE AQUITAINE;VIENNE;86230;86230;86230;'86230
86225;75;86;SAINT JEAN DE SAUVES;NOUVELLE AQUITAINE;VIENNE;86330;86330;86330;'86330
86226;75;86;SAINT JULIEN L ARS;NOUVELLE AQUITAINE;VIENNE;86800;86800;86800;'86800
86227;75;86;SAINT LAON;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86228;75;86;SAINT LAURENT DE JOURDES;NOUVELLE AQUITAINE;VIENNE;86410;86410;86410;'86410
86229;75;86;SAINT LEGER DE MONTBRILLAIS;NOUVELLE AQUITAINE;VIENNE;86120;86120;86120;'86120
86230;75;86;SAINT LEOMER;NOUVELLE AQUITAINE;VIENNE;86290;86290;86290;'86290
86231;75;86;SAINT MACOUX;NOUVELLE AQUITAINE;VIENNE;86400;86400;86400;'86400
86233;75;86;VALDIVIENNE;NOUVELLE AQUITAINE;VIENNE;86300;86300;86300;'86300
86234;75;86;SAINT MARTIN L ARS;NOUVELLE AQUITAINE;VIENNE;86350;86350;86350;'86350
86235;75;86;SAINT MAURICE LA CLOUERE;NOUVELLE AQUITAINE;VIENNE;86160;86160;86160;'86160
86236;75;86;SAINT PIERRE DE MAILLE;NOUVELLE AQUITAINE;VIENNE;86260;86260;86260;'86260
86237;75;86;SAINT PIERRE D EXIDEUIL;NOUVELLE AQUITAINE;VIENNE;86400;86400;86400;'86400
86239;75;86;SAINTE RADEGONDE;NOUVELLE AQUITAINE;VIENNE;86300;86300;86300;'86300
86241;75;86;SAINT REMY SUR CREUSE;NOUVELLE AQUITAINE;VIENNE;86220;86220;86220;'86220
86242;75;86;SAINT ROMAIN;NOUVELLE AQUITAINE;VIENNE;86250;86250;86250;'86250
86244;75;86;SAINT SAUVANT;NOUVELLE AQUITAINE;VIENNE;86600;86600;86600;'86600
86245;75;86;SENILLE SAINT SAUVEUR;NOUVELLE AQUITAINE;VIENNE;86100;86100;86100;'86100
86245;;;SAINT SAUVEUR;#N/A;#N/A;86100;86100;86100;'86100
86246;75;86;SAINT SAVIN;NOUVELLE AQUITAINE;VIENNE;86310;86310;86310;'86310
86247;75;86;SAINT SAVIOL;NOUVELLE AQUITAINE;VIENNE;86400;86400;86400;'86400
86248;75;86;SAINT SECONDIN;NOUVELLE AQUITAINE;VIENNE;86350;86350;86350;'86350
86249;75;86;SAIRES;NOUVELLE AQUITAINE;VIENNE;86420;86420;86420;'86420
86250;75;86;SAIX;NOUVELLE AQUITAINE;VIENNE;86120;86120;86120;'86120
86252;75;86;SAMMARCOLLES;NOUVELLE AQUITAINE;VIENNE;86200;86200;86200;'86200
86253;75;86;SANXAY;NOUVELLE AQUITAINE;VIENNE;86600;86600;86600;'86600
86254;75;86;SAULGE;NOUVELLE AQUITAINE;VIENNE;86500;86500;86500;'86500
86255;75;86;SAVIGNE;NOUVELLE AQUITAINE;VIENNE;86400;86400;86400;'86400
86256;75;86;SAVIGNY LEVESCAULT;NOUVELLE AQUITAINE;VIENNE;86800;86800;86800;'86800
86257;75;86;SAVIGNY SOUS FAYE;NOUVELLE AQUITAINE;VIENNE;86140;86140;86140;'86140
86258;75;86;SCORBE CLAIRVAUX;NOUVELLE AQUITAINE;VIENNE;86140;86140;86140;'86140
86259;;;SENILLE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86260;75;86;SERIGNY;NOUVELLE AQUITAINE;VIENNE;86230;86230;86230;'86230
86261;75;86;SEVRES ANXAUMONT;NOUVELLE AQUITAINE;VIENNE;86800;86800;86800;'86800
86262;75;86;SILLARS;NOUVELLE AQUITAINE;VIENNE;86320;86320;86320;'86320
86263;75;86;SMARVES;NOUVELLE AQUITAINE;VIENNE;86240;86240;86240;'86240
86264;75;86;SOMMIERES DU CLAIN;NOUVELLE AQUITAINE;VIENNE;86160;86160;86160;'86160
86265;75;86;SOSSAIS;NOUVELLE AQUITAINE;VIENNE;86230;86230;86230;'86230
86266;75;86;SURIN;NOUVELLE AQUITAINE;VIENNE;86250;86250;86250;'86250
86267;;;TARGE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86268;75;86;TERCE;NOUVELLE AQUITAINE;VIENNE;86800;86800;86800;'86800
86269;75;86;TERNAY;NOUVELLE AQUITAINE;VIENNE;86120;86120;86120;'86120
86270;75;86;THOLLET;NOUVELLE AQUITAINE;VIENNE;86290;86290;86290;'86290
86271;75;86;THURAGEAU;NOUVELLE AQUITAINE;VIENNE;86110;86110;86110;'86110
86272;75;86;THURE;NOUVELLE AQUITAINE;VIENNE;86540;86540;86540;'86540
86273;75;86;TRIMOUILLE;NOUVELLE AQUITAINE;VIENNE;86290;86290;86290;'86290
86274;75;86;TROIS MOUTIERS;NOUVELLE AQUITAINE;VIENNE;86120;86120;86120;'86120
86275;75;86;USSEAU;NOUVELLE AQUITAINE;VIENNE;86230;86230;86230;'86230
86276;75;86;USSON DU POITOU;NOUVELLE AQUITAINE;VIENNE;86350;86350;86350;'86350
86277;;;VARENNES;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86278;;;VAUX;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86279;75;86;VAUX SUR VIENNE;NOUVELLE AQUITAINE;VIENNE;86220;86220;86220;'86220
86280;75;86;VELLECHES;NOUVELLE AQUITAINE;VIENNE;86230;86230;86230;'86230
86281;75;86;SAINT MARTIN LA PALLU;NOUVELLE AQUITAINE;VIENNE;86170;86170;86170;'86170
86281;;;VENDEUVRE DU POITOU;#N/A;#N/A;86170;86170;86170;'86170
86283;;;VERGER SUR DIVE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
86284;75;86;VERNON;NOUVELLE AQUITAINE;VIENNE;86340;86340;86340;'86340
86285;75;86;VERRIERES;NOUVELLE AQUITAINE;VIENNE;86410;86410;86410;'86410
86286;75;86;VERRUE;NOUVELLE AQUITAINE;VIENNE;86420;86420;86420;'86420
86287;75;86;VEZIERES;NOUVELLE AQUITAINE;VIENNE;86120;86120;86120;'86120
86288;75;86;VICQ SUR GARTEMPE;NOUVELLE AQUITAINE;VIENNE;86260;86260;86260;'86260
86289;75;86;VIGEANT;NOUVELLE AQUITAINE;VIENNE;86150;86150;86150;'86150
86290;75;86;VILLEDIEU DU CLAIN;NOUVELLE AQUITAINE;VIENNE;86340;86340;86340;'86340
86291;75;86;VILLEMORT;NOUVELLE AQUITAINE;VIENNE;86310;86310;86310;'86310
86292;75;86;VILLIERS;NOUVELLE AQUITAINE;VIENNE;86190;86190;86190;'86190
86293;75;86;VIVONNE;NOUVELLE AQUITAINE;VIENNE;86370;86370;86370;'86370
86294;75;86;VOUILLE;NOUVELLE AQUITAINE;VIENNE;86190;86190;86190;'86190
86295;75;86;VOULEME;NOUVELLE AQUITAINE;VIENNE;86400;86400;86400;'86400
86296;75;86;VOULON;NOUVELLE AQUITAINE;VIENNE;86700;86700;86700;'86700
86297;75;86;VOUNEUIL SOUS BIARD;NOUVELLE AQUITAINE;VIENNE;86580;86580;86580;'86580
86298;75;86;VOUNEUIL SUR VIENNE;NOUVELLE AQUITAINE;VIENNE;86210;86210;86210;'86210
86299;75;86;VOUZAILLES;NOUVELLE AQUITAINE;VIENNE;86170;86170;86170;'86170
86300;75;86;YVERSAY;NOUVELLE AQUITAINE;VIENNE;86170;86170;86170;'86170
87001;75;87;AIXE SUR VIENNE;NOUVELLE AQUITAINE;HAUTE VIENNE;87700;87700;87700;'87700
87002;75;87;AMBAZAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87240;87240;87240;'87240
87003;75;87;ARNAC LA POSTE;NOUVELLE AQUITAINE;HAUTE VIENNE;87160;87160;87160;'87160
87004;75;87;AUGNE;NOUVELLE AQUITAINE;HAUTE VIENNE;87120;87120;87120;'87120
87005;75;87;AUREIL;NOUVELLE AQUITAINE;HAUTE VIENNE;87220;87220;87220;'87220
87006;75;87;AZAT LE RIS;NOUVELLE AQUITAINE;HAUTE VIENNE;87360;87360;87360;'87360
87007;75;87;BALLEDENT;NOUVELLE AQUITAINE;HAUTE VIENNE;87290;87290;87290;'87290
87008;75;87;BAZEUGE;NOUVELLE AQUITAINE;HAUTE VIENNE;87210;87210;87210;'87210
87009;75;87;BEAUMONT DU LAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87120;87120;87120;'87120
87011;75;87;BELLAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87300;87300;87300;'87300
87012;75;87;BERNEUIL;NOUVELLE AQUITAINE;HAUTE VIENNE;87300;87300;87300;'87300
87013;75;87;BERSAC SUR RIVALIER;NOUVELLE AQUITAINE;HAUTE VIENNE;87370;87370;87370;'87370
87014;75;87;BESSINES SUR GARTEMPE;NOUVELLE AQUITAINE;HAUTE VIENNE;87250;87250;87250;'87250
87015;75;87;BEYNAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87700;87700;87700;'87700
87016;75;87;BILLANGES;NOUVELLE AQUITAINE;HAUTE VIENNE;87340;87340;87340;'87340
87017;75;87;BLANZAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87300;87300;87300;'87300
87018;75;87;BLOND;NOUVELLE AQUITAINE;HAUTE VIENNE;87300;87300;87300;'87300
87019;75;87;BOISSEUIL;NOUVELLE AQUITAINE;HAUTE VIENNE;87220;87220;87220;'87220
87020;75;87;BONNAC LA COTE;NOUVELLE AQUITAINE;HAUTE VIENNE;87270;87270;87270;'87270
87021;75;87;BOSMIE L AIGUILLE;NOUVELLE AQUITAINE;HAUTE VIENNE;87110;87110;87110;'87110
87022;75;87;BREUILAUFA;NOUVELLE AQUITAINE;HAUTE VIENNE;87300;87300;87300;'87300
87023;75;87;BUIS;NOUVELLE AQUITAINE;HAUTE VIENNE;87140;87140;87140;'87140
87024;75;87;BUJALEUF;NOUVELLE AQUITAINE;HAUTE VIENNE;87460;87460;87460;'87460
87025;75;87;BURGNAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87800;87800;87800;'87800
87026;;;BUSSIERE BOFFY;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
87027;75;87;BUSSIERE GALANT;NOUVELLE AQUITAINE;HAUTE VIENNE;87230;87230;87230;'87230
87028;75;87;VAL D OIRE ET GARTEMPE;NOUVELLE AQUITAINE;HAUTE VIENNE;87320;87320;87320;'87320
87028;;;BUSSIERE POITEVINE;#N/A;#N/A;87320;87320;87320;'87320
87029;75;87;CARS;NOUVELLE AQUITAINE;HAUTE VIENNE;87230;87230;87230;'87230
87030;75;87;CHAILLAC SUR VIENNE;NOUVELLE AQUITAINE;HAUTE VIENNE;87200;87200;87200;'87200
87031;75;87;CHALARD;NOUVELLE AQUITAINE;HAUTE VIENNE;87500;87500;87500;'87500
87032;75;87;CHALUS;NOUVELLE AQUITAINE;HAUTE VIENNE;87230;87230;87230;'87230
87033;75;87;CHAMBORET;NOUVELLE AQUITAINE;HAUTE VIENNE;87140;87140;87140;'87140
87034;75;87;CHAMPAGNAC LA RIVIERE;NOUVELLE AQUITAINE;HAUTE VIENNE;87150;87150;87150;'87150
87035;75;87;CHAMPNETERY;NOUVELLE AQUITAINE;HAUTE VIENNE;87400;87400;87400;'87400
87036;75;87;CHAMPSAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87230;87230;87230;'87230
87037;75;87;CHAPELLE MONTBRANDEIX;NOUVELLE AQUITAINE;HAUTE VIENNE;87440;87440;87440;'87440
87038;75;87;CHAPTELAT;NOUVELLE AQUITAINE;HAUTE VIENNE;87270;87270;87270;'87270
87039;75;87;CHATEAU CHERVIX;NOUVELLE AQUITAINE;HAUTE VIENNE;87380;87380;87380;'87380
87040;75;87;CHATEAUNEUF LA FORET;NOUVELLE AQUITAINE;HAUTE VIENNE;87130;87130;87130;'87130
87041;75;87;CHATEAUPONSAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87290;87290;87290;'87290
87042;75;87;CHATENET EN DOGNON;NOUVELLE AQUITAINE;HAUTE VIENNE;87400;87400;87400;'87400
87043;75;87;CHEISSOUX;NOUVELLE AQUITAINE;HAUTE VIENNE;87460;87460;87460;'87460
87044;75;87;CHERONNAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87600;87600;87600;'87600
87045;75;87;CIEUX;NOUVELLE AQUITAINE;HAUTE VIENNE;87520;87520;87520;'87520
87046;75;87;COGNAC LA FORET;NOUVELLE AQUITAINE;HAUTE VIENNE;87310;87310;87310;'87310
87047;75;87;COMPREIGNAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87140;87140;87140;'87140
87048;75;87;CONDAT SUR VIENNE;NOUVELLE AQUITAINE;HAUTE VIENNE;87920;87920;87920;'87920
87049;75;87;COUSSAC BONNEVAL;NOUVELLE AQUITAINE;HAUTE VIENNE;87500;87500;87500;'87500
87050;75;87;COUZEIX;NOUVELLE AQUITAINE;HAUTE VIENNE;87270;87270;87270;'87270
87051;75;87;CROISILLE SUR BRIANCE;NOUVELLE AQUITAINE;HAUTE VIENNE;87130;87130;87130;'87130
87052;75;87;CROIX SUR GARTEMPE;NOUVELLE AQUITAINE;HAUTE VIENNE;87210;87210;87210;'87210
87053;75;87;CROMAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87160;87160;87160;'87160
87054;75;87;CUSSAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87150;87150;87150;'87150
87055;;;DARNAC;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
87056;75;87;DINSAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87210;87210;87210;'87210
87057;75;87;DOMPIERRE LES EGLISES;NOUVELLE AQUITAINE;HAUTE VIENNE;87190;87190;87190;'87190
87058;75;87;DOMPS;NOUVELLE AQUITAINE;HAUTE VIENNE;87120;87120;87120;'87120
87059;75;87;DORAT;NOUVELLE AQUITAINE;HAUTE VIENNE;87210;87210;87210;'87210
87060;75;87;DOURNAZAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87230;87230;87230;'87230
87061;75;87;DROUX;NOUVELLE AQUITAINE;HAUTE VIENNE;87190;87190;87190;'87190
87062;75;87;EYBOULEUF;NOUVELLE AQUITAINE;HAUTE VIENNE;87400;87400;87400;'87400
87063;75;87;EYJEAUX;NOUVELLE AQUITAINE;HAUTE VIENNE;87220;87220;87220;'87220
87064;75;87;EYMOUTIERS;NOUVELLE AQUITAINE;HAUTE VIENNE;87120;87120;87120;'87120
87065;75;87;FEYTIAT;NOUVELLE AQUITAINE;HAUTE VIENNE;87220;87220;87220;'87220
87066;75;87;FLAVIGNAC;NOUVELLE AQUITAINE;HAUTE VIENNE;87230;87230;87230;'87230
87067;75;87;FOLLES;NOUVELLE AQUITAINE;HAUTE VIENNE;87250;87250;87250;'87250
87068;75;87;FROMENTAL;NOUVELLE AQUITAINE;HAUTE VIENNE;87250;87250;87250;'87250
87069;75;87;GAJOUBERT;NOUVELLE AQUITAINE;HAUTE VIENNE;87330;87330;87330;'87330
87070;75;87;GENEYTOUSE;NOUVELLE AQUITAINE;HAUTE VIENNE;87400;87400;87400;'87400
